id_ocorrencia;local_ocorrencia;latitude_ocorrencia;longitude_ocorrencia;data_ocorrencia;hora_ocorrencia;presen_agen_segur_ocorrencia;qtd_morto_civil_ocorrencia;qtd_morto_agen_segur_ocorrencia;qtd_ferido_civil_ocorrencia;qtd_ferido_agen_segur_ocorrencia;estado_id;cidade_id;nome_cidade;cod_ibge_cidade;gentilico_cidade;populacao_cidade;area_cidade;densidade_demo_cidade;nome_estado;uf_estado;cod_ibge_estado;homem_qtd_mortos_oc;homem_qtd_feridos_oc;mulher_qtd_mortos_oc;mulher_qtd_feridos_oc;chacina_oc;chacina_qtd_mortos_oc;chacina_unidades_policiais_oc;ag_seguranca_vitima_oc;ag_seguranca_mortos_status_oc;ag_seguranca_feridos_status_oc;bala_perdida_oc;bala_perdida_qtd_mortos_oc;bala_perdida_qtd_feridos_oc;interior_residencia_oc;interior_residencia_qtd_mortos_oc;interior_residencia_qtd_feridos_oc;imediacao_ensino_oc;imediacao_ensino_qtd_mortos_oc;imediacao_ensino_qtd_feridos_oc;vitima_crianca_oc;vitima_crianca_qtd_mortos_oc;info_adicional_crianca_morta_oc;vitima_crianca_qtd_feridos_oc;info_adicional_crianca_ferida_oc;vitima_adolescente_oc;vitima_adolescente_qtd_mortos_oc;info_adicional_adolescente_morto_oc;vitima_adolescente_qtd_feridos_oc;info_adicional_adolescente_ferido_oc;vitima_idoso_oc;vitima_idoso_qtd_mortos_oc;info_adicional_idoso_morto_oc;vitima_idoso_qtd_feridos_oc;info_adicional_idoso_ferido_oc;informacao_via_oc;descricao_via_interrompida_oc;data_interrupcao_via_oc;data_liberacao_via_oc;outros_recortes;motivo_principal;motivo_complementar
53271;Rua Paula Ramos - Rio Comprido, Rio de Janeiro - RJ, Brasil;-22.9354587;-43.2118946;11/11/2022;16:38:00;1;0;0;2;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;2;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
53272;Santíssimo, Rio de Janeiro - RJ, Brasil;-22.8759688;-43.526314;11/11/2022;15:00:00;0;1;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;1;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Homicidio/Tentativa;
53273;Itaocaia Valley, Maricá - RJ, Brasil;-22.9342809;-42.9660207;10/11/2022;22:00:00;0;1;0;0;0;19;3634;Maricá;3302700;maricaense;127461;36257;351.60;Rio de Janeiro;RJ;33;1;0;0;0;Não;0;;Não;;;Não;0;0;Sim;1;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Tentativa/Roubo;Homicidio/Tentativa
53274;Av. Dom João VI  - Brotas, Salvador - BA, 40283-000, Brasil;-12.990220235672599;-38.48879069692422;11/11/2022;12:44:00;0;0;0;1;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;0;1;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Tentativa/Roubo;Homicidio/Tentativa
53275;"Abrantes, Camaçari - BA, Brasil ";-12.826621322703609;-38.265000020912176;11/11/2022;10:00:00;1;1;0;0;0;5;272;Camaçari;2905701;camaçariense;242970;78466;309.70;Bahia;BA;29;1;0;0;0;Não;0;Nýo identificado;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Operação policial;Homicidio/Tentativa
53276;Senador Camará, Rio de Janeiro - RJ, Brasil;-22.8795382;-43.489301;11/11/2022;16:55:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Operação policial;
53277;Avenida Edgard Santos - Narandiba, Salvador - BA, Brasil;-12.9578071;-38.4417628;11/11/2022;00:30:00;0;1;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;1;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;Bar;Homicidio/Tentativa;Não identificado
53278;Morro do Fubá - Cascadura, Rio de Janeiro - RJ, 21311-470, Brasil;-22.8888889;-43.3394444;11/11/2022;18:15:00;0;1;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;1;0;Não;0;;Não;;;Sim;1;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Disputa;
53279;Complexo do Lins -Lins de Vasconcelos, Rio de Janeiro - RJ, 20725-140, Brasil;-22.9153252;-43.2844995;12/11/2022;04:42:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;UPP (Lins), CPP, COE;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Operação policial;
53280;Complexo do Lins -Lins de Vasconcelos, Rio de Janeiro - RJ, 20725-140, Brasil;-22.9153252;-43.2844995;12/11/2022;05:43:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;UPP (Lins), CPP, COE;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Operação policial;
53283;Largo de São Lázaro - Federação, Salvador - BA, Brasil;-13.0076664;-38.5119948;12/11/2022;03:00:00;1;0;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;0;0;0;0;Não;0;Nýo identificado;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
53284;Corte 8- Vila Centenario, Duque de Caxias - RJ, 25030-050, Brasil;-22.7724347;-43.310054;12/11/2022;00:42:00;0;0;0;0;0;19;3618;Duque de Caxias;3301702;caxiense;855048;46762;1.83;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
53285;BR-324, 1800 - Lot. Recanto dos Eucaliptos, Simões Filho - BA, 43700-000, Brasil;-12.825232197992893;-38.40950843440658;12/11/2022;08:00:00;0;1;0;0;0;5;579;Simões Filho;2930709;simões-filhense;118047;20158;586.70;Bahia;BA;29;1;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Tentativa/Roubo de cargas;
53290;Morro do Campinho (Complexo do Fubá) - Campinho, Rio de Janeiro - RJ, 21341-380, Brasil;-22.88588309;-43.34141049;12/11/2022;15:36:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
53291;Morro do Andarai - Andaraí, Rio de Janeiro - RJ, Brasil;-22.9352778;-43.2563889;12/11/2022;18:50:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
53292;Caonze, Nova Iguaçu - RJ, Brasil;-22.768471;-43.4416018;12/11/2022;20:15:00;0;0;0;0;0;19;3643;Nova Iguaçu;3303500;iguaçuano;796257;52125;1.53;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
53295;Andaraí, Rio de Janeiro - RJ, Brasil;-22.9259539;-43.2487131;13/11/2022;09:30:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
53296;Estrada do Taquaral - Senador Camará, Rio de Janeiro - RJ, Brasil;-22.8713243;-43.4873234;13/11/2022;00:55:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
53297;Ricardo de Albuquerque, Rio de Janeiro - RJ, Brasil;-22.8358488;-43.3920928;13/11/2022;10:00:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
53298;Porto da Capadócia - Rua Genipapeiro - Mapele, Simões Filho - BA, Brasil;-12.7754807;-38.4474558;06/11/2022;21:30:00;1;0;0;0;0;5;579;Simões Filho;2930709;simões-filhense;118047;20158;586.70;Bahia;BA;29;0;0;0;0;Não;0;Nýo identificado;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;Não identificado
53300;R. do Limoeiro, 11 - Nazaré, Salvador - BA, 40055-150, Brasil;-12.972246061371482;-38.501271425131236;13/11/2022;15:00:00;0;1;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;1;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Execução;
53301;Rua Conde de Bonfim - Tijuca, Rio de Janeiro - RJ, Brasil;-22.9320902;-43.2401161;12/11/2022;20:30:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;Nýo identificado;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Tentativa/Roubo;Ação policial
53302;Centro - Itaboraí - RJ, 24800-037, Brasil;-22.74807544004076;-42.859040468122856;13/11/2022;15:19:00;1;0;0;2;0;19;3622;Itaboraí;3301900;itaboraiense;218008;43037;506.60;Rio de Janeiro;RJ;33;0;2;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
53303;R. Chile, 409 - Plataforma, Salvador - BA, 40717-120, Brasil;-12.899253184177446;-38.48353001408615;13/11/2022;18:00:00;0;0;0;1;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;0;1;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;Ataques armados sobre rodas;Homicidio/Tentativa;
53309;BA-526, 2070, Simões Filho - BA, 43700-000, Brasil;-12.81822167875242;-38.41812489234313;13/11/2022;00:00:00;0;1;0;0;0;5;579;Simões Filho;2930709;simões-filhense;118047;20158;586.70;Bahia;BA;29;1;0;0;0;Não;0;;Não;;;Não;0;0;Sim;1;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Execução;Não identificado
53311;Planeta dos Macacos - Rua Bela Vista do Aeroporto - São Cristóvão, Salvador - BA, Brasil;-12.9142587;-38.3503687;08/11/2022;00:00:00;0;0;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;Outros;Ataque a civis;
53312;Pirajá, Salvador - BA, Brasil;-12.8977728;-38.4621019;13/11/2022;00:00:00;0;1;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;1;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Homicidio/Tentativa;Não identificado
53315;" São Conrado, Rio de Janeiro - RJ, 22451-265, Brasil";-22.9936904634779;-43.25345309517592;14/11/2022;15:40:00;1;1;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;1;0;0;0;Não;0;Nýo identificado;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Tentativa/Roubo;Ação policial
53316;" Vilar dos Teles, São João de Meriti - RJ, 25560-520, Brasil";-22.77182115784104;-43.36340668591385;13/11/2022;22:00:00;0;0;0;1;0;19;3668;São João de Meriti;3305109;meritiense;458673;3522;13.02;Rio de Janeiro;RJ;33;0;1;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Sim;0;;1;Outros,Sem identificação;Não;0;;0;;Não;0;;0;;Não;;;;;Ataque a civis;Homicidio/Tentativa
53318;Rua Projetada G, Salsa e Merengue - Complexo da Maré, Rio de Janeiro - RJ, Brasil;-22.8711155;-43.2362617;13/11/2022;18:43:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
53319;Comunidade Beira Rio - Ouro Preto, Nova Iguaçu - RJ, 26275-100, Brasil;-22.7484643;-43.4974341;14/11/2022;18:43:00;0;0;0;0;0;19;3643;Nova Iguaçu;3303500;iguaçuano;796257;52125;1.53;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
53320;Parque Das Mangabas, Camaçari - BA, 42800-970, Brasil;-12.728998926314164;-38.297827590160935;14/11/2022;22:00:00;1;0;0;0;0;5;272;Camaçari;2905701;camaçariense;242970;78466;309.70;Bahia;BA;29;0;0;0;0;Não;0;Nýo identificado;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
53321;Realengo, Rio de Janeiro - RJ, Brasil;-22.8786524;-43.42851719999999;14/11/2022;23:15:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
53322;Morro do Fubá - Cascadura, Rio de Janeiro - RJ, 21311-120, Brasil;-22.892324971301786;-43.33377861518315;14/11/2022;23:40:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
53323;Bosque das Bromélias - R. Bosque das Flores, 1 - Jardim Tropical, Salvador - BA, 41502-203, Brasil;-12.885078354585072;-38.36356295396729;14/11/2022;23:00:00;1;1;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;1;0;0;0;Não;0;Nýo identificado;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
53324;Avenida Gal Costa  - Sussuarana, Salvador - BA, 41217-000, Brasil;-12.932478231790327;-38.43624525830537;15/11/2022;07:00:00;0;1;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;1;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Tentativa/Roubo;Não identificado
53327;Fazenda Grande do Retiro, Salvador - BA, Brasil;-12.9440997;-38.4758257;14/11/2022;00:00:00;0;1;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;1;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Homicidio/Tentativa;Não identificado
53328;R. Carlos Sebastiao Cruz, 210 - Apicum, Me. de Deus - BA, 42600-000, Brasil;-12.739816136154234;-38.61134642024334;14/11/2022;17:00:00;0;1;0;0;0;5;442;Madre de Deus;2919926;madre-deusense;17376;3220;539.60;Bahia;BA;29;1;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Homicidio/Tentativa;Não identificado
53329;Pau da Lima, Salvador - BA, Brasil;-12.9237778;-38.4468721;13/11/2022;00:00:00;0;1;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;1;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Homicidio/Tentativa;
53330;Vila Canária, Salvador - BA, Brasil;-12.9104345;-38.4465624;14/11/2022;10:00:00;0;1;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;0;0;1;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Homicidio/Tentativa;Não identificado
53331;Praia de Piatã, Bahia, Brasil;-12.9561186;-38.3861331;15/11/2022;14:30:00;0;0;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;Não identificado
53333;Conjunto da Marinha  - Ipiranga, Nova Iguaçu - RJ, 26293-552, Brasil;-22.796509;-43.577524;15/11/2022;16:00:00;1;1;0;0;0;19;3643;Nova Iguaçu;3303500;iguaçuano;796257;52125;1.53;Rio de Janeiro;RJ;33;1;0;0;0;Não;0;Nýo identificado;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
53334;"Largo do Tanque - Alto do Peru, Salvador - BA, 40366-100, Brasil ";-12.940038275841093;-38.4899360806798;15/11/2022;14:00:00;0;0;0;1;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;0;1;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Arrastão;Homicidio/Tentativa
53335;R. 29 de Julho - Pojuca, BA, 48120-000, Brasil;-12.433008230507571;-38.3258800171793;14/11/2022;21:00:00;0;1;0;0;0;5;511;Pojuca;2925204;pojucano;33066;29012;114.00;Bahia;BA;29;1;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Homicidio/Tentativa;Não identificado
53336;Avenida João Ribeiro - Pilares, Rio de Janeiro - RJ, 20750-092, Brasil;-22.881059226940966;-43.29375216441804;15/11/2022;21:45:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
53337;Avenida Santa Cruz - Senador Camará, Rio de Janeiro - RJ, Brasil;-22.8829606;-43.4891668;15/11/2022;17:30:00;1;0;0;1;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;1;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
53338;Anchieta, Rio de Janeiro - RJ, Brasil;-22.8208417;-43.3968734;15/11/2022;23:00:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
53339;Av. Vicente de Carvalho - Vicente de Carvalho, Rio de Janeiro - RJ, 21210-002, Brasil;-22.85285705103859;-43.3146340010775;15/11/2022;22:08:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
53340;Rua São Marcos, 121, Vila Praiana, Lauro de Freitas - Bahia, Brasil;-12.899964486783688;-38.30936338752508;15/11/2022;23:30:00;0;0;0;0;0;5;433;Lauro de Freitas;2919207;lauro-freitense;163449;5766;2.83;Bahia;BA;29;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
53341;Vila Aliança -Bangu, Rio de Janeiro - RJ, Brasil;-22.8700287;-43.4775467;16/11/2022;05:00:00;1;0;0;1;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;1;0;0;Não;0;14 BPM, 2 CPA;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Operação policial;
53342;Vila Aliança- Bangu, Rio de Janeiro - RJ, Brasil;-22.8690659;-43.477746;16/11/2022;06:09:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;14 BPM, 2 CPA;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Operação policial;
53344;Rua Hanibal Pôrto - Irajá, Rio de Janeiro - RJ, Brasil;-22.8237537;-43.3246784;15/11/2022;22:00:00;1;0;1;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;1;0;0;0;Não;0;;Sim;Fora de serviço;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Briga;
53350;R. Nossa Sra. Aparecida - Jardim Centenario, Lauro de Freitas - BA, Brasil;-12.8949306;-38.3435354;15/11/2022;00:00:00;1;2;0;0;0;5;433;Lauro de Freitas;2919207;lauro-freitense;163449;5766;2.83;Bahia;BA;29;2;0;0;0;Não;0;PM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;Perseguição;Ação policial;Não identificado
53351;Vila Aliança - Bangu, Rio de Janeiro - RJ, Brasil;-22.8694071;-43.4790849;16/11/2022;14:11:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;Nýo identificado;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Operação policial;
53353;Morro Do São João - Engenho Novo, Rio de Janeiro - RJ, Brasil;-22.9078627;-43.2659281;16/11/2022;16:32:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
53355;Vila Aliança - Bangu, Rio de Janeiro - RJ, Brasil;-22.8694071;-43.4790849;16/11/2022;18:35:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
53356;Bateau Mouche -Praça Seca, Rio de Janeiro - RJ, Brasil;-22.9059533;-43.3544888;16/11/2022;19:00:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
53357;R. São Lourenço - Fazenda Coutos, Salvador - BA, 40730-020, Brasil;-12.8489184;-38.4663285;16/11/2022;23:53:00;0;0;0;0;0;5;538;Salvador;2927408;soteropolitano;2675656;69282;3.86;Bahia;BA;29;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Disputa;
53362;Jorge Turco-Coelho Neto, Rio de Janeiro - RJ, 21545-360, Brasil;-22.8383321;-43.34476009999999;17/11/2022;08:00:00;1;0;0;2;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;2;0;0;Não;0;9 BPM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Operação policial;
53363;Jardim Delamare, Japeri - RJ, Brasil;-22.687918;-43.5883216;17/11/2022;09:00:00;1;0;0;2;0;19;3628;Japeri;3302270;japeriense;95492;8187;1.17;Rio de Janeiro;RJ;33;0;2;0;0;Não;0;24 BPM;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Ação policial;
53364;Conjunto IPASE- Vila da Penha, Rio de Janeiro - RJ, Brasil;-22.8468796;-43.3050276;17/11/2022;09:45:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Não identificado;
53365;Morro do Juramento - Vicente de Carvalho, Rio de Janeiro - RJ, Brasil;-22.8627778;-43.3152778;17/11/2022;09:59:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;0;0;0;0;Não;0;Nýo identificado;Não;;;Não;0;0;Não;0;0;Não;0;0;Não;0;;0;;Não;0;;0;;Não;0;;0;;Não;;;;;Operação policial;
